product_id,product_name,traffic_cnt,click_cnt,conversion_rate,content_interact_cnt,new_user_cnt,service_rating,sales_amount,sales_cnt,visitor_cnt,stat_date,etl_time
P24913974,家居用品_款式809,7042,3505,0.1398,392,3194,4.8,405649.05,1347,5109,2025-07-21,2025-07-31 10:30:30.563926
P29575151,美妆个护_款式810,9083,931,0.2858,164,2260,3.4,32694494.04,8817,5804,2025-07-22,2025-07-31 10:30:30.563926
P41737947,美妆个护_款式811,7992,3917,0.2201,114,3790,3.7,7898000.59,2357,6289,2025-07-14,2025-07-31 10:30:30.563926
P57595884,食品饮料_款式812,1788,425,0.0943,399,621,4.9,1625746.37,409,1398,2025-07-22,2025-07-31 10:30:30.563926
P91522446,电子产品_款式813,9771,3262,0.1175,157,4850,3.5,252777.08,4267,5939,2025-07-19,2025-07-31 10:30:30.563926
P97791052,食品饮料_款式814,3455,1639,0.0803,339,446,4.9,5354157.06,2527,3014,2025-07-17,2025-07-31 10:30:30.563926
P71452711,电子产品_款式815,1911,578,0.1998,98,866,3.1,251507.28,67,1633,2025-07-16,2025-07-31 10:30:30.563926
P56394031,美妆个护_款式816,8825,3568,0.2811,152,2504,4.5,18980199.28,5992,5758,2025-07-08,2025-07-31 10:30:30.563926
P18406083,服装鞋帽_款式817,1541,486,0.1146,207,381,3.2,1078702.59,1299,1159,2025-07-29,2025-07-31 10:30:30.563926
P79620503,家居用品_款式818,5160,1210,0.0557,495,1930,4.3,793398.68,2042,3238,2025-07-10,2025-07-31 10:30:30.563926
P45132480,服装鞋帽_款式819,1354,186,0.172,397,234,3.8,847776.0,600,1178,2025-07-15,2025-07-31 10:30:30.563926
P46808731,电子产品_款式820,5981,2426,0.1772,239,2278,4.8,5852545.6,1528,5191,2025-07-02,2025-07-31 10:30:30.563926
P89133011,电子产品_款式821,7876,3905,0.1429,434,998,3.7,12879647.68,4832,5390,2025-07-16,2025-07-31 10:30:30.563926
P41591512,服装鞋帽_款式822,5836,1619,0.2365,277,1501,4.8,8274741.6,3180,4795,2025-07-07,2025-07-31 10:30:30.563926
P10374879,家居用品_款式823,4506,1923,0.259,243,551,3.8,7242956.91,2369,3131,2025-07-30,2025-07-31 10:30:30.563926
P41601164,电子产品_款式824,3782,1841,0.2681,336,1843,4.7,1079615.6,280,3292,2025-07-07,2025-07-31 10:30:30.563926
P70483653,美妆个护_款式825,1260,243,0.193,413,397,3.0,1069856.0,320,775,2025-07-29,2025-07-31 10:30:30.563926
P04851395,食品饮料_款式826,9024,2981,0.2664,359,1197,3.4,9850796.34,5929,5950,2025-07-12,2025-07-31 10:30:30.563926
P92792473,服装鞋帽_款式827,5575,2100,0.0756,411,1122,4.4,17264474.85,4241,3896,2025-07-28,2025-07-31 10:30:30.563926
P07077866,家居用品_款式828,7487,1491,0.2814,90,1480,4.0,9489571.8,3953,4974,2025-07-13,2025-07-31 10:30:30.563926
P42321856,电子产品_款式829,8583,2015,0.23,254,2374,3.5,22469742.39,5721,5960,2025-07-09,2025-07-31 10:30:30.563926
P67934077,电子产品_款式830,8234,3391,0.0914,411,2220,3.2,1952707.41,5787,6547,2025-07-30,2025-07-31 10:30:30.563926
P74939012,美妆个护_款式831,1922,706,0.2692,324,744,4.0,3525653.14,821,1308,2025-07-19,2025-07-31 10:30:30.563926
P91125970,电子产品_款式832,1872,621,0.1939,204,537,3.3,1622917.8,1812,1683,2025-07-20,2025-07-31 10:30:30.563926
P01053976,电子产品_款式833,6802,1583,0.1519,308,1617,4.7,2026937.82,426,5113,2025-07-08,2025-07-31 10:30:30.563926
P31500598,食品饮料_款式834,5279,2037,0.2031,473,2412,3.6,1932067.8,1170,4094,2025-07-03,2025-07-31 10:30:30.563926
P12764551,食品饮料_款式835,6615,873,0.1325,174,2858,3.1,1797009.63,2353,5242,2025-07-03,2025-07-31 10:30:30.563926
P46862743,电子产品_款式836,1051,123,0.0475,102,390,3.3,380640.39,579,760,2025-07-24,2025-07-31 10:30:30.563926
P16598124,食品饮料_款式837,4670,504,0.2413,377,1286,4.6,8050863.92,2101,3537,2025-07-03,2025-07-31 10:30:30.563926
P55393655,电子产品_款式838,3828,1532,0.0652,12,1285,4.2,275639.84,2128,3423,2025-07-26,2025-07-31 10:30:30.563926
P00744083,美妆个护_款式839,5363,1055,0.2218,316,1245,4.5,67776.48,464,3570,2025-07-14,2025-07-31 10:30:30.563926
P06330384,家居用品_款式840,3554,1601,0.0758,226,1723,3.4,10470443.68,2713,3035,2025-07-23,2025-07-31 10:30:30.563926
P82190257,美妆个护_款式841,5893,1705,0.0523,161,2368,4.2,23251908.78,5406,3565,2025-07-25,2025-07-31 10:30:30.563926
P31846426,家居用品_款式842,3732,864,0.1427,332,1377,3.7,860447.25,1725,3307,2025-07-03,2025-07-31 10:30:30.563926
P87312925,家居用品_款式843,1849,528,0.2343,416,476,5.0,6947286.0,1822,1456,2025-07-19,2025-07-31 10:30:30.563926
P12103389,电子产品_款式844,7203,1889,0.1588,360,2326,3.6,21530991.13,5423,4404,2025-07-15,2025-07-31 10:30:30.563926
P02520405,家居用品_款式845,6465,3041,0.0313,210,2118,4.7,752474.8,385,4984,2025-07-20,2025-07-31 10:30:30.563926
P68758968,服装鞋帽_款式846,4208,2087,0.1692,41,813,3.1,14735402.38,2986,3365,2025-07-09,2025-07-31 10:30:30.563926
P74534441,服装鞋帽_款式847,4044,1419,0.2161,167,907,4.3,11519896.95,3429,2822,2025-07-06,2025-07-31 10:30:30.563926
P69613293,电子产品_款式848,6958,2104,0.1827,457,1974,4.0,766405.44,848,4692,2025-07-26,2025-07-31 10:30:30.563926
P83387431,食品饮料_款式849,7012,2514,0.1113,463,975,3.3,13805460.8,3914,5353,2025-07-25,2025-07-31 10:30:30.563926
P01404018,家居用品_款式850,1296,342,0.2409,110,385,3.4,562177.08,153,946,2025-07-05,2025-07-31 10:30:30.563926
P38368247,服装鞋帽_款式851,9356,2447,0.1359,215,2303,3.5,15712926.96,8887,7104,2025-07-06,2025-07-31 10:30:30.563926
P99308559,电子产品_款式852,2304,376,0.0984,26,986,4.0,594926.02,1703,1647,2025-07-07,2025-07-31 10:30:30.563926
P50904133,电子产品_款式853,911,225,0.1299,481,423,3.5,2423619.0,495,585,2025-07-27,2025-07-31 10:30:30.563926
P22952615,家居用品_款式854,5423,2576,0.2987,129,2200,4.4,2599571.28,3272,3466,2025-07-05,2025-07-31 10:30:30.563926
P48380372,服装鞋帽_款式855,5871,1167,0.0988,389,1797,4.6,5565787.59,1479,4854,2025-07-27,2025-07-31 10:30:30.563926
P42061512,美妆个护_款式856,1548,651,0.2268,392,307,5.0,1986140.52,1274,1182,2025-07-02,2025-07-31 10:30:30.563926
P23026577,电子产品_款式857,1081,137,0.067,446,423,5.0,707975.76,444,889,2025-07-13,2025-07-31 10:30:30.563926
P40407166,美妆个护_款式858,4577,2236,0.0417,296,973,3.9,2380305.55,2449,3590,2025-07-06,2025-07-31 10:30:30.563926
P32919379,服装鞋帽_款式859,638,125,0.066,142,221,4.3,2267565.08,478,455,2025-07-08,2025-07-31 10:30:30.563926
P50290907,家居用品_款式860,8189,3574,0.2369,23,2777,3.4,8514115.65,6537,6591,2025-07-23,2025-07-31 10:30:30.563926
P43022276,电子产品_款式861,870,379,0.1307,130,160,3.8,3126997.5,825,523,2025-07-30,2025-07-31 10:30:30.563926
P35820533,食品饮料_款式862,8596,2115,0.1868,491,3028,3.3,6453006.48,4104,7331,2025-07-24,2025-07-31 10:30:30.563926
P81747684,电子产品_款式863,2402,1194,0.2569,53,294,4.1,4250850.8,1610,1920,2025-07-18,2025-07-31 10:30:30.563926
P35590391,电子产品_款式864,7783,3596,0.2732,98,2768,3.1,1059203.25,5481,6280,2025-07-21,2025-07-31 10:30:30.563926
P95798644,服装鞋帽_款式865,3175,1253,0.2655,233,558,3.5,3028122.72,1164,2138,2025-07-27,2025-07-31 10:30:30.563926
P76835186,食品饮料_款式866,5516,795,0.0123,278,779,3.8,5339895.2,1385,4026,2025-07-04,2025-07-31 10:30:30.563926
P32493292,美妆个护_款式867,1090,503,0.1344,175,379,4.5,2138925.75,975,865,2025-07-29,2025-07-31 10:30:30.563926
P37522041,电子产品_款式868,6885,2546,0.1919,264,2371,3.8,603393.83,191,5603,2025-07-08,2025-07-31 10:30:30.563926
P73919269,服装鞋帽_款式869,2008,952,0.1276,31,538,3.3,2588957.85,1355,1726,2025-07-09,2025-07-31 10:30:30.563926
P92951693,电子产品_款式870,1253,249,0.2246,431,294,3.4,4911084.1,1238,773,2025-07-22,2025-07-31 10:30:30.563926
P37776157,美妆个护_款式871,5660,1704,0.16,248,2159,3.6,11471803.8,3820,4922,2025-07-05,2025-07-31 10:30:30.563926
P07312612,服装鞋帽_款式872,3774,796,0.0303,229,1330,4.0,2571627.42,738,3030,2025-07-03,2025-07-31 10:30:30.563926
P15714228,电子产品_款式873,4871,1282,0.2819,199,2349,3.5,1823153.8,485,4075,2025-07-27,2025-07-31 10:30:30.563926
P54297734,家居用品_款式874,7295,2135,0.2318,163,1209,3.7,11477133.4,4948,5021,2025-07-13,2025-07-31 10:30:30.563926
P91752083,电子产品_款式875,7024,2608,0.2151,421,2436,4.4,9940364.61,2937,4796,2025-07-03,2025-07-31 10:30:30.563926
P54388103,电子产品_款式876,4066,1796,0.1588,203,1968,3.5,4646827.76,1682,3440,2025-07-17,2025-07-31 10:30:30.563926
P82453467,服装鞋帽_款式877,7508,3003,0.03,287,1000,4.8,2453992.2,990,4651,2025-07-27,2025-07-31 10:30:30.564943
P75951180,服装鞋帽_款式878,5414,2660,0.2516,175,1621,3.1,816946.41,2077,4784,2025-07-02,2025-07-31 10:30:30.564943
P63860857,食品饮料_款式879,4650,1243,0.1888,424,2315,3.3,1809425.86,722,3571,2025-07-03,2025-07-31 10:30:30.564943
P91141895,服装鞋帽_款式880,3185,1211,0.2768,473,1583,4.4,531068.16,1104,2739,2025-07-19,2025-07-31 10:30:30.564943
P69032070,电子产品_款式881,4041,1461,0.1301,249,932,4.6,14690128.64,3712,3075,2025-07-14,2025-07-31 10:30:30.564943
P92158522,服装鞋帽_款式882,9741,1044,0.1655,200,2756,3.7,7230535.56,7551,7098,2025-07-05,2025-07-31 10:30:30.564943
P87822114,家居用品_款式883,6738,1405,0.1874,28,2237,4.0,5669695.06,1934,5817,2025-07-19,2025-07-31 10:30:30.564943
P34071743,食品饮料_款式884,1961,611,0.1002,94,363,3.2,3746302.8,1830,1481,2025-07-05,2025-07-31 10:30:30.564943
P07789825,电子产品_款式885,1532,429,0.2061,307,212,4.9,936766.77,943,948,2025-07-03,2025-07-31 10:30:30.564943
P13049256,服装鞋帽_款式886,2930,1029,0.173,258,1131,4.0,1503892.6,734,1835,2025-07-23,2025-07-31 10:30:30.564943
P79496964,美妆个护_款式887,8468,2218,0.1319,196,1204,3.0,4186921.68,1128,5780,2025-07-27,2025-07-31 10:30:30.564943
P45750169,家居用品_款式888,1980,968,0.0371,162,971,4.9,1044257.55,1185,1474,2025-07-28,2025-07-31 10:30:30.564943
P77943989,服装鞋帽_款式889,7722,2623,0.2675,100,2144,3.0,380059.52,632,6402,2025-07-07,2025-07-31 10:30:30.564943
P93549470,家居用品_款式890,2933,510,0.0541,214,950,3.9,371328.8,164,2070,2025-07-02,2025-07-31 10:30:30.564943
P76010141,电子产品_款式891,7999,2264,0.2796,407,1624,4.0,2121796.35,765,5628,2025-07-18,2025-07-31 10:30:30.564943
P91686869,食品饮料_款式892,3585,1691,0.0154,292,1781,4.1,4365867.76,1516,3136,2025-07-01,2025-07-31 10:30:30.564943
P67518486,食品饮料_款式893,5778,1514,0.0582,149,589,4.0,18893914.74,4734,4595,2025-07-04,2025-07-31 10:30:30.564943
P27030208,食品饮料_款式894,5991,1494,0.0835,114,2796,4.3,1314141.36,371,4411,2025-07-17,2025-07-31 10:30:30.564943
P31952050,美妆个护_款式895,5910,2095,0.1153,246,770,3.3,837529.44,3048,3801,2025-07-27,2025-07-31 10:30:30.564943
P61519588,美妆个护_款式896,9679,1476,0.1299,296,3340,4.0,28457395.6,7067,5965,2025-07-16,2025-07-31 10:30:30.564943
P80228993,食品饮料_款式897,9931,3247,0.0468,62,3839,3.5,22158530.29,8333,6567,2025-07-13,2025-07-31 10:30:30.564943
P35175294,家居用品_款式898,6530,1556,0.2209,187,1184,4.7,1037402.72,1264,5406,2025-07-18,2025-07-31 10:30:30.564943
P66647294,食品饮料_款式899,8294,3222,0.2364,440,2075,4.9,2272115.04,4173,5138,2025-07-17,2025-07-31 10:30:30.564943
P57526851,服装鞋帽_款式900,9874,1722,0.1704,160,1506,3.6,8443001.88,2812,7867,2025-07-23,2025-07-31 10:30:30.564943
P06591591,美妆个护_款式901,4483,721,0.072,285,1602,4.9,11772925.35,4161,2711,2025-07-26,2025-07-31 10:30:30.564943
P48380624,电子产品_款式902,3813,595,0.1509,126,1653,4.2,553978.88,116,2290,2025-07-20,2025-07-31 10:30:30.564943
P44977310,食品饮料_款式903,5834,2462,0.1939,488,2502,3.8,4101932.1,1578,3949,2025-07-10,2025-07-31 10:30:30.564943
P60265627,服装鞋帽_款式904,3676,1656,0.2396,81,848,3.1,3128948.16,1839,3188,2025-07-15,2025-07-31 10:30:30.564943
P66839078,服装鞋帽_款式905,6457,2979,0.1971,210,2062,3.4,422052.11,157,4835,2025-07-11,2025-07-31 10:30:30.564943
P21923046,食品饮料_款式906,4195,1929,0.1581,421,1304,3.5,6447339.0,2845,3285,2025-07-09,2025-07-31 10:30:30.564943
P69502893,电子产品_款式907,3847,1532,0.061,166,738,4.9,3769808.9,3337,3398,2025-07-24,2025-07-31 10:30:30.564943
P14961576,食品饮料_款式908,3525,983,0.237,163,1549,3.6,9175140.66,2177,2210,2025-07-26,2025-07-31 10:30:30.564943
P44379647,美妆个护_款式909,4853,1007,0.2965,124,2113,3.1,6490389.55,3197,3884,2025-07-10,2025-07-31 10:30:30.564943
P34740838,家居用品_款式910,6781,1907,0.0308,56,963,4.8,343940.33,2459,5548,2025-07-22,2025-07-31 10:30:30.564943
P98785037,电子产品_款式911,7166,3079,0.1608,117,2927,3.5,52602.45,15,5624,2025-07-15,2025-07-31 10:30:30.564943
P87846854,食品饮料_款式912,5490,562,0.2445,123,2094,3.8,19642445.46,3993,4167,2025-07-18,2025-07-31 10:30:30.564943
P08595769,美妆个护_款式913,8863,2336,0.2883,176,4264,5.0,21053.52,72,5643,2025-07-03,2025-07-31 10:30:30.564943
P46376714,家居用品_款式914,8923,2416,0.1899,468,2819,4.2,32450347.32,8914,5729,2025-07-05,2025-07-31 10:30:30.564943
P41903333,美妆个护_款式915,7488,2664,0.2613,351,3495,4.7,14228935.65,5853,6620,2025-07-12,2025-07-31 10:30:30.564943
P22518832,电子产品_款式916,8443,964,0.2975,194,996,3.1,3929494.8,1720,6190,2025-07-02,2025-07-31 10:30:30.564943
P25541627,食品饮料_款式917,1317,255,0.1192,130,287,3.7,510346.18,1147,896,2025-07-30,2025-07-31 10:30:30.564943
P26710626,美妆个护_款式918,4061,1269,0.2351,428,549,4.7,273633.28,992,2952,2025-07-17,2025-07-31 10:30:30.564943
P56195061,服装鞋帽_款式919,4921,2191,0.121,90,959,4.7,7507276.01,3629,3234,2025-07-25,2025-07-31 10:30:30.564943
P47395600,服装鞋帽_款式920,8364,1000,0.1553,123,988,4.2,15535586.64,6153,5649,2025-07-29,2025-07-31 10:30:30.564943
P99457126,电子产品_款式921,7881,2979,0.0172,170,2101,3.1,15037944.78,3219,6892,2025-07-03,2025-07-31 10:30:30.564943
P64865232,食品饮料_款式922,3155,1382,0.0651,330,1285,4.2,291211.2,180,2572,2025-07-02,2025-07-31 10:30:30.564943
P03184822,家居用品_款式923,7599,1196,0.0439,375,2083,4.4,532299.8,548,5868,2025-07-28,2025-07-31 10:30:30.564943
P78453796,服装鞋帽_款式924,2024,590,0.1881,386,462,4.9,1890561.38,1381,1818,2025-07-16,2025-07-31 10:30:30.564943
P78797472,食品饮料_款式925,8150,1615,0.079,60,2055,3.8,35778454.14,7269,5420,2025-07-21,2025-07-31 10:30:30.564943
P68503219,食品饮料_款式926,3603,1429,0.2878,100,1087,4.7,4596937.18,1243,2633,2025-07-02,2025-07-31 10:30:30.564943
P83878354,美妆个护_款式927,9456,4694,0.1253,333,3396,4.2,20807257.79,8327,8108,2025-07-07,2025-07-31 10:30:30.564943
P14343721,食品饮料_款式928,7064,2946,0.0675,44,2706,4.5,1254034.32,341,5450,2025-07-01,2025-07-31 10:30:30.564943
P75389547,电子产品_款式929,3393,351,0.2436,493,566,4.0,1225382.48,1252,2790,2025-07-26,2025-07-31 10:30:30.564943
P78864073,食品饮料_款式930,7229,2009,0.2262,168,797,4.5,8851147.18,4258,5901,2025-07-29,2025-07-31 10:30:30.564943
P23106537,服装鞋帽_款式931,2696,513,0.0999,179,610,4.6,8353197.97,1703,2218,2025-07-14,2025-07-31 10:30:30.564943
P79328872,美妆个护_款式932,2974,1322,0.0545,452,764,4.7,4671113.6,1640,2619,2025-07-15,2025-07-31 10:30:30.564943
P82850447,美妆个护_款式933,6210,2048,0.0545,27,1652,3.3,7019887.68,2259,4483,2025-07-10,2025-07-31 10:30:30.564943
P03720355,家居用品_款式934,7085,1194,0.2697,430,1615,3.8,17380707.96,5478,5584,2025-07-02,2025-07-31 10:30:30.564943
P87556687,电子产品_款式935,5053,2328,0.1001,164,1777,3.4,5671580.46,3913,3663,2025-07-30,2025-07-31 10:30:30.564943
P61890141,电子产品_款式936,3561,1086,0.0758,170,1388,3.2,4669328.82,1038,2221,2025-07-16,2025-07-31 10:30:30.564943
P68547222,食品饮料_款式937,2849,628,0.1764,95,460,4.6,9672129.5,2794,2009,2025-07-07,2025-07-31 10:30:30.564943
P23330633,服装鞋帽_款式938,7065,1132,0.0752,426,1946,4.2,2264935.54,581,6203,2025-07-03,2025-07-31 10:30:30.564943
P91521555,电子产品_款式939,6033,1565,0.0876,467,1066,3.8,1093232.64,3072,4717,2025-07-01,2025-07-31 10:30:30.564943
P16069780,食品饮料_款式940,1012,462,0.2652,188,295,4.5,722883.26,202,881,2025-07-23,2025-07-31 10:30:30.564943
P54617928,家居用品_款式941,9995,4573,0.1965,245,4825,4.0,11059591.32,3467,8730,2025-07-19,2025-07-31 10:30:30.564943
P25821912,服装鞋帽_款式942,3871,1099,0.2712,100,554,3.1,4006391.0,2425,2477,2025-07-16,2025-07-31 10:30:30.564943
P71853614,家居用品_款式943,9135,1618,0.2941,255,4319,3.4,3013733.7,6095,5734,2025-07-03,2025-07-31 10:30:30.564943
P80298837,美妆个护_款式944,4426,919,0.0613,340,791,4.5,1908024.75,3735,3341,2025-07-17,2025-07-31 10:30:30.564943
P01768323,电子产品_款式945,2226,358,0.2684,364,527,3.2,2051752.32,464,1460,2025-07-23,2025-07-31 10:30:30.564943
P44359748,食品饮料_款式946,9371,1333,0.2354,292,2731,3.8,23021818.16,6106,7856,2025-07-18,2025-07-31 10:30:30.564943
P37739341,家居用品_款式947,9493,2022,0.1821,200,1081,4.7,5350868.2,5020,7572,2025-07-12,2025-07-31 10:30:30.564943
P37326159,家居用品_款式948,2791,379,0.2261,361,553,3.5,3607135.84,2408,1823,2025-07-11,2025-07-31 10:30:30.564943
P29502704,家居用品_款式949,3167,1001,0.2753,189,1053,3.2,6628476.6,2526,2177,2025-07-22,2025-07-31 10:30:30.564943
P16206911,家居用品_款式950,7404,3473,0.2421,446,1970,3.5,13420948.8,3360,4896,2025-07-05,2025-07-31 10:30:30.564943
P65123901,食品饮料_款式951,5443,1101,0.0769,143,766,3.5,929144.1,3826,4575,2025-07-09,2025-07-31 10:30:30.564943
P92160506,美妆个护_款式952,6048,1289,0.207,420,866,3.2,3435006.6,2935,3739,2025-07-04,2025-07-31 10:30:30.564943
P83020395,美妆个护_款式953,6276,2842,0.0589,348,1789,4.1,8349646.56,2568,5201,2025-07-29,2025-07-31 10:30:30.564943
P99018688,美妆个护_款式954,6224,1732,0.0226,34,2175,4.5,16158303.0,3990,4389,2025-07-28,2025-07-31 10:30:30.564943
P95592454,家居用品_款式955,4191,1543,0.1647,156,841,3.4,10827732.48,4164,3322,2025-07-07,2025-07-31 10:30:30.564943
P09892814,食品饮料_款式956,9686,2458,0.2347,176,2355,3.5,13803390.9,4926,8237,2025-07-30,2025-07-31 10:30:30.564943
P46524471,美妆个护_款式957,1744,450,0.0955,84,758,3.1,875031.86,487,1287,2025-07-22,2025-07-31 10:30:30.564943
P25399715,服装鞋帽_款式958,1190,263,0.0167,217,520,4.2,2226968.72,646,1053,2025-07-02,2025-07-31 10:30:30.564943
P73870802,食品饮料_款式959,1688,755,0.2978,351,463,4.0,352324.92,93,1022,2025-07-15,2025-07-31 10:30:30.564943
P84995690,美妆个护_款式960,5101,2094,0.0118,391,1275,4.6,3046561.68,717,3938,2025-07-03,2025-07-31 10:30:30.564943
P37139498,食品饮料_款式961,5643,1760,0.0513,457,2704,4.1,5165554.98,4283,3685,2025-07-12,2025-07-31 10:30:30.564943
P74299725,家居用品_款式962,5311,736,0.1326,474,906,4.3,1335383.76,1272,4741,2025-07-30,2025-07-31 10:30:30.564943
P01542228,电子产品_款式963,2366,729,0.1266,368,681,3.8,8376517.76,1937,2111,2025-07-29,2025-07-31 10:30:30.564943
P35649740,美妆个护_款式964,8643,3748,0.0128,155,3344,4.3,1954071.72,874,7640,2025-07-29,2025-07-31 10:30:30.564943
P85391660,电子产品_款式965,5839,1920,0.1375,325,2387,3.2,1966788.54,486,3987,2025-07-01,2025-07-31 10:30:30.564943
P91713501,食品饮料_款式966,6330,2444,0.0923,109,2310,3.7,11797310.61,4993,4922,2025-07-21,2025-07-31 10:30:30.564943
P50661105,美妆个护_款式967,7379,1474,0.1991,84,1009,3.7,5462452.38,1407,5572,2025-07-23,2025-07-31 10:30:30.564943
P84416160,美妆个护_款式968,5217,906,0.1326,247,988,4.5,6047592.56,3763,4436,2025-07-16,2025-07-31 10:30:30.564943
P99994660,美妆个护_款式969,7664,3345,0.2759,432,2234,3.2,9191991.96,5708,6450,2025-07-11,2025-07-31 10:30:30.564943
P69909332,服装鞋帽_款式970,1156,356,0.184,407,131,5.0,615276.36,419,701,2025-07-15,2025-07-31 10:30:30.564943
P98829954,家居用品_款式971,4686,679,0.1754,437,700,3.1,8614742.22,2478,3577,2025-07-18,2025-07-31 10:30:30.564943
P16030034,电子产品_款式972,2483,1017,0.0647,464,988,4.8,310778.0,65,2017,2025-07-09,2025-07-31 10:30:30.564943
P78654579,电子产品_款式973,7276,3130,0.258,450,2433,3.7,28599206.09,6071,5049,2025-07-16,2025-07-31 10:30:30.564943
P31273032,家居用品_款式974,3938,1019,0.0136,70,1847,3.1,15031332.7,3505,2942,2025-07-16,2025-07-31 10:30:30.564943
P63577147,电子产品_款式975,8504,2351,0.028,167,1871,4.2,7627832.1,5859,5200,2025-07-19,2025-07-31 10:30:30.564943
P25210149,家居用品_款式976,7494,1803,0.0813,141,1891,4.0,1420679.61,1019,6354,2025-07-18,2025-07-31 10:30:30.564943
P64047488,食品饮料_款式977,5161,2193,0.2834,338,521,4.6,4068052.77,1203,3444,2025-07-23,2025-07-31 10:30:30.564943
P45700450,美妆个护_款式978,8555,4141,0.1286,413,2462,4.2,6413256.54,3099,6130,2025-07-23,2025-07-31 10:30:30.564943
P87894466,食品饮料_款式979,5216,556,0.2608,83,2155,4.5,6955818.9,2330,3784,2025-07-15,2025-07-31 10:30:30.564943
P52730586,家居用品_款式980,8361,3715,0.2765,469,2207,4.3,4013457.92,4352,5759,2025-07-22,2025-07-31 10:30:30.564943
P00480301,家居用品_款式981,7122,1506,0.0278,236,1386,3.8,672536.48,158,5038,2025-07-06,2025-07-31 10:30:30.564943
P14810949,服装鞋帽_款式982,3920,1297,0.2526,100,1431,3.7,297828.45,339,3241,2025-07-07,2025-07-31 10:30:30.564943
P31860070,食品饮料_款式983,5147,1773,0.2852,12,994,3.9,2370838.4,1696,4353,2025-07-13,2025-07-31 10:30:30.564943
P60749766,食品饮料_款式984,553,66,0.2804,333,184,4.3,1362433.32,386,467,2025-07-05,2025-07-31 10:30:30.564943
P60921325,食品饮料_款式985,6665,2337,0.1785,118,2582,4.6,1747635.96,3724,5411,2025-07-25,2025-07-31 10:30:30.564943
P14025123,食品饮料_款式986,8109,3899,0.168,432,2700,4.7,3201206.4,6030,6254,2025-07-26,2025-07-31 10:30:30.564943
P79314456,食品饮料_款式987,9617,2907,0.246,345,2386,3.6,13875406.8,3272,7549,2025-07-04,2025-07-31 10:30:30.564943
P12139052,家居用品_款式988,4843,1602,0.1191,238,2041,3.0,1082537.7,758,3050,2025-07-25,2025-07-31 10:30:30.564943
P98070737,美妆个护_款式989,4285,444,0.0191,104,599,3.3,1288859.22,262,3203,2025-07-28,2025-07-31 10:30:30.564943
P32002038,服装鞋帽_款式990,7361,2751,0.2496,331,879,3.2,9795563.28,2718,6036,2025-07-20,2025-07-31 10:30:30.564943
P49392326,电子产品_款式991,6463,1537,0.2643,334,2345,4.1,1901135.36,509,4368,2025-07-21,2025-07-31 10:30:30.564943
P62066584,电子产品_款式992,6934,1451,0.1764,37,1890,3.9,4042311.98,4039,5155,2025-07-09,2025-07-31 10:30:30.564943
P93236770,美妆个护_款式993,8507,3617,0.1196,18,917,3.0,10897720.75,4711,6307,2025-07-10,2025-07-31 10:30:30.564943
P04358708,服装鞋帽_款式994,3153,579,0.2786,471,399,3.1,335093.41,229,2715,2025-07-03,2025-07-31 10:30:30.564943
P36805033,家居用品_款式995,5080,1572,0.2124,280,836,4.4,11497962.06,2803,3617,2025-07-06,2025-07-31 10:30:30.564943
P10422806,家居用品_款式996,516,125,0.0779,304,195,4.9,62700.3,115,430,2025-07-03,2025-07-31 10:30:30.564943
P59804206,食品饮料_款式997,4146,421,0.238,356,1146,3.1,1514995.6,346,2744,2025-07-02,2025-07-31 10:30:30.564943
P80736064,服装鞋帽_款式998,4544,566,0.1173,252,1967,5.0,1974253.28,1132,3991,2025-07-25,2025-07-31 10:30:30.564943
P55819547,电子产品_款式999,7794,3128,0.2314,405,2432,4.1,4656594.66,4542,6139,2025-07-03,2025-07-31 10:30:30.564943
P02374340,服装鞋帽_款式1000,6948,2469,0.1561,272,1090,3.9,1120914.69,4193,5728,2025-07-11,2025-07-31 10:30:30.564943
