product_id,product_name,stat_date,traffic_acquisition_score,traffic_conversion_score,content_marketing_score,customer_acquisition_score,service_quality_score,total_score,level,amount,price,sales_num,visitor_num,visitor_sales_ratio
P00216,家居基础款,2025-01-13,18.17,87.88,45.85,84.95,2.15,47.8,D,4825530.14,4514.06,1069,13531,12.66
P00217,男装升级版,2025-01-06,39.66,99.32,94.26,24.73,39.62,59.52,C,9072752.98,3552.37,2554,67144,26.29
P00218,玩具基础款,2025-01-07,29.14,77.02,6.4,73.52,7.81,38.78,D,19398432.48,7625.17,2544,63898,25.12
P00219,图书升级版,2025-01-21,78.61,71.09,78.59,11.76,59.76,59.96,C,6728341.82,3029.42,2221,56254,25.33
P00220,图书特惠款,2025-01-09,16.79,60.23,0.66,94.32,73.63,49.13,D,18174791.8,6179.8,2941,81831,27.82
P00221,图书特惠款,2025-01-22,50.87,26.04,51.28,44.86,59.95,46.6,D,1201086.15,1226.85,979,21810,22.28
P00222,家电特惠款,2025-01-12,0.11,93.1,3.56,13.44,97.09,41.46,D,3948665.31,1191.87,3313,61917,18.69
P00223,玩具升级版,2025-01-17,60.7,56.59,48.41,38.2,43.08,49.4,D,5691181.27,5303.99,1073,27247,25.39
P00224,家电特惠款,2025-01-17,28.82,60.52,7.05,57.26,45.36,39.8,D,35413767.78,7373.26,4803,12281,2.56
P00225,家居限量款,2025-01-11,32.27,82.24,79.38,47.16,16.48,51.51,C,5563134.0,5151.05,1080,28082,26.0
P00226,家居特惠款,2025-01-26,0.92,50.37,79.25,38.41,43.2,42.43,D,34400781.36,8986.62,3828,93151,24.33
P00227,食品特惠款,2025-01-19,62.22,75.75,2.45,79.52,5.02,44.99,D,7001047.48,5988.92,1169,8336,7.13
P00228,男装升级版,2025-01-18,67.22,49.94,57.04,93.91,10.49,55.72,C,7123896.0,2208.96,3225,70011,21.71
P00229,女装特惠款,2025-01-30,65.32,28.81,35.75,36.54,34.36,40.16,D,9392402.74,9005.18,1043,4378,4.2
P00230,家居基础款,2025-01-06,64.78,48.17,11.12,86.2,27.87,47.63,D,13598390.37,3459.27,3931,8952,2.28
P00231,家电升级版,2025-01-03,40.55,74.8,31.84,43.98,83.06,54.85,C,8675650.8,4476.6,1938,38818,20.03
P00232,家电特惠款,2025-01-24,17.65,9.99,23.47,24.32,76.77,30.44,D,336628.16,956.33,352,7163,20.35
P00233,图书升级版,2025-01-11,32.53,7.1,33.25,51.71,49.56,34.83,D,1662223.68,3551.76,468,9060,19.36
P00234,玩具特惠款,2025-01-24,20.11,8.95,6.99,21.68,83.91,28.33,D,7614399.5,5251.31,1450,21936,15.13
P00235,家电基础款,2025-01-27,19.96,19.3,40.16,7.73,22.56,21.94,D,16352045.96,8019.64,2039,41014,20.11
P00236,男装限量款,2025-01-20,28.29,36.11,44.55,54.62,52.85,43.28,D,476683.74,265.71,1794,27519,15.34
P00237,家居升级版,2025-01-17,17.32,67.91,23.73,74.29,49.52,46.55,D,7693108.5,5963.65,1290,29106,22.56
P00238,玩具特惠款,2025-01-25,16.21,24.19,83.41,25.66,45.38,38.97,D,4162656.6,1431.45,2908,50199,17.26
P00239,女装特惠款,2025-01-22,10.72,29.55,56.44,31.29,61.91,37.98,D,7531935.6,3536.12,2130,23273,10.93
P00240,玩具基础款,2025-01-17,22.64,89.69,55.83,75.14,45.99,57.86,C,6216281.5,9563.51,650,10414,16.02
P00241,女装特惠款,2025-01-22,63.32,24.51,66.52,62.09,58.16,54.92,C,34898020.29,7474.41,4669,44467,9.52
P00242,美妆基础款,2025-01-23,53.65,98.23,88.16,23.74,33.85,59.53,C,113097.6,128.52,880,10480,11.91
P00243,女装基础款,2025-01-17,23.52,19.63,42.96,95.02,73.28,50.88,C,15272887.8,4284.12,3565,72159,20.24
P00244,家电限量款,2025-01-27,94.87,59.18,58.56,57.37,31.35,60.27,C,23532541.54,7225.22,3257,31601,9.7
P00245,女装升级版,2025-01-20,36.63,16.67,5.66,63.48,23.26,29.14,D,1348101.79,4601.03,293,1746,5.96
P00246,食品基础款,2025-01-10,14.48,27.67,27.26,42.06,70.18,36.33,D,21174554.3,5957.95,3554,50408,14.18
P00247,玩具限量款,2025-01-22,17.67,39.1,84.18,75.33,23.23,47.9,D,14852203.84,6732.64,2206,48543,22.0
P00248,家居基础款,2025-01-07,55.62,5.29,45.91,0.96,10.59,23.67,D,32448106.89,6792.57,4777,111735,23.39
P00249,食品限量款,2025-01-23,33.93,47.0,76.61,65.51,5.85,45.78,D,4236785.28,4488.12,944,24929,26.41
P00250,美妆特惠款,2025-01-18,38.21,40.62,78.7,49.77,61.99,53.86,C,4384372.32,939.24,4668,132138,28.31
P00251,美妆基础款,2025-01-08,75.01,44.63,35.33,78.47,68.47,60.38,C,1646208.2,527.8,3119,50904,16.32
P00252,图书升级版,2025-01-11,5.38,80.18,20.88,14.72,86.51,41.53,D,19823259.6,8417.52,2355,52913,22.47
P00253,男装限量款,2025-01-11,16.61,47.82,22.54,12.97,13.61,22.71,D,580673.28,6048.68,96,181,1.89
P00254,食品升级版,2025-01-23,74.91,2.99,91.65,35.14,36.36,48.21,D,2390004.4,7836.08,305,2567,8.42
P00255,女装限量款,2025-01-30,25.35,90.46,49.62,59.98,98.42,64.77,C,2280341.7,8352.9,273,1363,4.99
P00256,玩具基础款,2025-01-30,82.31,45.41,61.18,6.04,31.38,45.26,D,20437663.87,8685.79,2353,6273,2.67
P00257,家居限量款,2025-01-11,47.35,25.13,24.25,67.06,42.2,41.2,D,4394463.42,1326.03,3314,87648,26.45
P00258,玩具限量款,2025-01-07,61.01,26.13,97.94,59.84,10.7,51.12,C,2030217.28,858.08,2366,50484,21.34
P00259,图书升级版,2025-01-13,56.4,92.14,56.92,97.75,44.35,69.51,C,10466140.66,2553.34,4099,40906,9.98
P00260,男装升级版,2025-01-16,16.2,47.13,60.59,39.72,39.68,40.66,D,1263839.63,294.67,4289,24187,5.64
P00261,食品限量款,2025-01-17,84.14,56.61,39.84,80.66,30.86,58.42,C,27800421.33,6869.39,4047,70764,17.49
P00262,美妆基础款,2025-01-13,67.1,66.3,12.64,38.78,24.44,41.85,D,1214275.34,299.23,4058,57283,14.12
P00263,食品限量款,2025-01-03,44.94,22.42,84.16,73.96,37.38,52.57,C,12315786.84,5222.98,2358,4771,2.02
P00264,玩具特惠款,2025-01-03,5.93,42.29,56.83,76.6,80.24,52.38,C,2256317.31,4450.33,507,8307,16.38
P00265,图书限量款,2025-01-02,55.27,32.46,58.67,14.64,16.6,35.53,D,23278526.14,5194.94,4481,75537,16.86
P00266,图书基础款,2025-01-10,33.56,3.25,4.73,67.75,66.0,35.06,D,30327045.1,6083.66,4985,141860,28.46
P00267,家电限量款,2025-01-11,99.08,61.09,22.39,90.68,16.21,57.89,C,2597946.24,535.88,4848,109924,22.67
P00268,女装升级版,2025-01-03,3.59,90.43,0.98,40.93,53.84,37.95,D,8861557.25,5125.25,1729,30659,17.73
P00269,女装基础款,2025-01-14,41.66,42.67,37.93,5.76,40.68,33.74,D,27880722.09,5843.79,4771,140606,29.47
P00270,家电升级版,2025-01-01,85.12,20.68,67.11,3.09,30.2,41.24,D,9357150.88,2826.08,3311,28304,8.55
P00271,食品限量款,2025-01-17,52.23,62.6,99.26,90.31,55.04,71.89,B,12404448.0,3955.5,3136,20946,6.68
P00272,食品特惠款,2025-01-07,89.42,90.44,49.02,21.35,55.82,61.21,C,18983784.96,4708.28,4032,100385,24.9
P00273,美妆特惠款,2025-01-02,29.34,0.03,1.81,87.47,0.09,23.75,D,3263026.8,1519.1,2148,58949,27.44
P00274,男装基础款,2025-01-03,24.11,74.2,82.33,89.08,41.09,62.16,C,5794491.05,1193.51,4855,45388,9.35
P00275,图书基础款,2025-01-10,6.73,70.93,24.98,6.41,72.27,36.26,D,7319488.0,3091.0,2368,42384,17.9
P00276,玩具基础款,2025-01-28,29.56,88.44,60.67,1.43,95.78,55.18,C,42327327.0,9730.42,4350,29301,6.74
P00277,家电升级版,2025-01-07,44.11,50.64,73.33,64.51,28.32,52.18,C,3208083.71,983.17,3263,31155,9.55
P00278,食品限量款,2025-01-25,39.35,59.15,88.27,29.18,51.69,53.53,C,11792200.8,7501.4,1572,16678,10.61
P00279,食品特惠款,2025-01-21,29.58,92.69,19.13,74.56,85.29,60.25,C,1486370.8,706.45,2104,21312,10.13
P00280,男装限量款,2025-01-07,41.89,48.72,83.02,52.85,9.02,47.1,D,5798876.16,4314.64,1344,2909,2.16
P00281,食品限量款,2025-01-16,20.95,56.23,4.73,42.16,65.76,37.97,D,11963748.79,3124.51,3829,96063,25.09
P00282,美妆基础款,2025-01-08,26.01,70.24,73.77,28.83,67.84,53.34,C,20050370.37,5534.19,3623,106427,29.38
P00283,家电特惠款,2025-01-13,46.77,73.56,39.36,58.04,58.77,55.3,C,3574129.8,1990.05,1796,6243,3.48
P00284,男装升级版,2025-01-06,51.72,15.71,78.81,96.7,92.29,67.05,C,8370366.2,1743.1,4802,83184,17.32
P00285,男装基础款,2025-01-27,40.35,54.1,54.28,29.02,69.21,49.39,D,5562057.06,2928.94,1899,34715,18.28
P00286,家电升级版,2025-01-22,37.23,13.04,73.85,64.81,57.55,49.3,D,25201880.0,6985.0,3608,45580,12.63
P00287,家居基础款,2025-01-26,32.41,55.33,4.15,29.51,83.45,40.97,D,8512353.3,3670.7,2319,20292,8.75
P00288,女装升级版,2025-01-04,65.47,62.25,70.41,55.22,72.13,65.1,C,43038848.04,9873.56,4359,26160,6.0
P00289,家电基础款,2025-01-30,65.99,27.23,73.74,87.07,24.74,55.75,C,27207975.06,9506.63,2862,70449,24.62
P00290,家电特惠款,2025-01-10,80.0,51.35,4.2,30.79,42.19,41.71,D,12453821.93,8914.69,1397,6145,4.4
P00291,玩具特惠款,2025-01-29,54.07,94.53,53.95,89.84,1.67,58.81,C,2533275.48,2336.97,1084,13730,12.67
P00292,玩具基础款,2025-01-05,64.93,68.57,32.91,93.45,8.52,53.68,C,37405771.8,9730.95,3844,69356,18.04
P00293,食品限量款,2025-01-08,93.52,45.64,34.3,23.62,37.71,46.96,D,4539746.9,1518.31,2990,16418,5.49
P00294,男装特惠款,2025-01-16,55.82,94.98,47.13,0.24,24.91,44.62,D,8215604.6,4790.44,1715,9127,5.32
P00295,食品基础款,2025-01-14,69.06,21.35,20.62,78.23,92.67,56.39,C,43359606.04,8863.37,4892,110231,22.53
P00296,玩具特惠款,2025-01-13,85.45,52.76,15.34,54.13,91.5,59.84,C,8193718.08,2913.84,2812,70753,25.16
P00297,美妆升级版,2025-01-21,83.53,68.8,92.33,60.76,53.89,71.86,B,18143790.8,5565.58,3260,47327,14.52
P00298,图书升级版,2025-01-22,69.64,48.64,97.1,37.05,71.48,64.78,C,16407825.47,4633.67,3541,105922,29.91
P00299,玩具限量款,2025-01-25,80.12,79.35,44.47,95.28,45.55,68.95,C,1573613.04,415.64,3786,107518,28.4
P00300,女装升级版,2025-01-21,63.99,24.48,92.72,73.73,89.81,68.95,C,911916.72,1948.54,468,1311,2.8
P00301,家居限量款,2025-01-23,58.9,47.64,21.93,46.25,49.21,44.79,D,2976550.15,1024.63,2905,33496,11.53
P00302,玩具升级版,2025-01-13,45.94,13.83,32.58,35.5,9.56,27.48,D,21916460.24,7049.36,3109,72780,23.41
P00303,家居特惠款,2025-01-13,89.56,24.0,51.34,52.99,79.95,59.57,C,12467180.63,8592.13,1451,36291,25.01
P00304,家电特惠款,2025-01-04,91.24,37.75,27.33,74.18,80.56,62.21,C,1048901.4,647.47,1620,5801,3.58
P00305,男装限量款,2025-01-01,50.28,85.91,72.63,13.6,13.2,47.12,D,7419043.2,1692.3,4384,93268,21.27
P00306,家居限量款,2025-01-27,85.23,66.72,90.1,93.38,99.56,87.0,A,5060266.64,4423.31,1144,5682,4.97
P00307,女装基础款,2025-01-04,64.29,8.79,8.6,71.13,34.39,37.44,D,4428957.51,940.93,4707,52695,11.2
P00308,家电基础款,2025-01-17,13.77,33.83,78.08,99.15,93.79,63.72,C,160633.84,599.38,268,6510,24.29
P00309,美妆基础款,2025-01-10,4.53,72.99,87.67,65.92,1.28,46.48,D,33244296.68,9239.66,3598,100791,28.01
P00310,图书限量款,2025-01-04,52.18,58.27,14.41,94.0,54.51,54.67,C,772686.36,478.74,1614,31718,19.65
P00311,家居限量款,2025-01-26,77.31,79.8,55.79,40.76,35.99,57.93,C,17073946.08,5733.36,2978,84740,28.46
P00312,食品特惠款,2025-01-09,16.57,38.9,24.89,36.2,83.79,40.07,D,8650054.4,4158.68,2080,49223,23.66
P00313,家电升级版,2025-01-18,40.62,87.0,67.37,99.1,48.98,68.61,C,41300322.84,8757.49,4716,35294,7.48
P00314,食品限量款,2025-01-07,42.9,18.96,13.7,2.45,8.83,17.37,D,35238886.56,8191.28,4302,32349,7.52
P00315,美妆基础款,2025-01-01,39.2,79.49,7.76,8.03,63.4,39.58,D,20679476.86,8612.86,2401,3551,1.48
P00316,男装基础款,2025-01-06,84.58,95.17,29.11,80.57,96.06,77.1,B,1026332.91,3932.31,261,2412,9.24
P00317,男装限量款,2025-01-30,32.88,59.67,14.1,54.19,82.27,48.62,D,6636320.0,1888.0,3515,14927,4.25
P00318,男装升级版,2025-01-21,51.18,21.43,71.99,43.85,14.15,40.52,D,403940.56,162.16,2491,50036,20.09
P00319,食品基础款,2025-01-09,65.81,79.09,55.13,47.18,7.01,50.84,C,14454584.0,3869.0,3736,22044,5.9
P00320,食品限量款,2025-01-15,44.74,27.47,16.6,93.66,67.33,49.96,D,15879089.94,3694.53,4298,116607,27.13
P00321,图书限量款,2025-01-25,7.85,10.61,76.29,46.88,26.84,33.69,D,1734466.4,470.3,3688,58499,15.86
P00322,家电升级版,2025-01-14,20.54,82.44,47.09,52.76,42.85,49.14,D,16406633.75,8142.25,2015,59487,29.52
P00323,男装升级版,2025-01-17,68.76,99.84,13.21,11.4,18.68,42.38,D,8381740.36,4700.92,1783,37919,21.27
P00324,家居限量款,2025-01-05,87.41,72.57,85.2,25.82,13.86,56.97,C,8348207.31,7009.41,1191,24421,20.5
P00325,食品特惠款,2025-01-25,21.47,68.23,41.32,9.31,90.81,46.23,D,25435270.12,6024.46,4222,122800,29.09
P00326,家电升级版,2025-01-01,61.46,66.87,91.99,80.38,3.16,60.77,C,1259135.64,6697.53,188,2007,10.68
P00327,男装特惠款,2025-01-10,38.91,30.95,8.74,28.75,49.79,31.43,D,2729029.2,5868.88,465,1653,3.55
P00328,女装限量款,2025-01-16,60.24,61.56,23.82,62.49,42.62,50.15,C,3556334.26,2798.06,1271,29036,22.85
P00329,玩具升级版,2025-01-02,97.9,68.97,84.56,13.2,43.24,61.57,C,7838212.8,5938.04,1320,9911,7.51
P00330,食品限量款,2025-01-03,71.53,59.83,58.27,30.57,71.56,58.35,C,13686440.86,8870.02,1543,44883,29.09
P00331,家电特惠款,2025-01-21,88.46,56.02,46.22,59.62,4.73,51.01,C,5159018.8,8894.86,580,3155,5.44
P00332,图书升级版,2025-01-16,2.85,2.18,49.09,18.83,2.34,15.06,D,44210680.56,9360.72,4723,139229,29.48
P00333,家电限量款,2025-01-14,61.53,20.94,5.91,23.46,60.96,34.56,D,2850167.48,7054.87,404,11703,28.97
P00334,食品限量款,2025-01-29,0.13,28.81,70.08,99.67,13.4,42.42,D,14278758.4,4696.96,3040,9487,3.12
P00335,男装特惠款,2025-01-13,40.64,94.29,59.84,12.16,23.9,46.17,D,3656739.54,3805.14,961,25689,26.73
P00336,家居基础款,2025-01-15,52.87,88.31,13.63,15.08,74.62,48.9,D,32805162.5,7576.25,4330,55702,12.86
P00337,玩具升级版,2025-01-07,70.1,23.54,51.9,6.61,42.6,38.95,D,88132.14,209.34,421,9147,21.73
P00338,男装特惠款,2025-01-09,72.23,91.58,28.13,57.66,80.5,66.02,C,23573610.4,7032.7,3352,87441,26.09
P00339,男装限量款,2025-01-06,47.27,11.25,69.9,36.3,91.03,51.15,C,3957580.0,7915.16,500,4553,9.11
P00340,女装升级版,2025-01-06,3.89,78.32,35.38,83.2,97.84,59.73,C,6502314.0,8931.75,728,20212,27.76
P00341,家居特惠款,2025-01-08,6.32,76.26,51.29,26.15,64.62,44.93,D,695286.73,2474.33,281,6292,22.39
P00342,家居特惠款,2025-01-22,68.19,89.93,71.73,72.51,83.77,77.23,B,14079447.84,6240.89,2256,57585,25.53
P00343,家电基础款,2025-01-02,51.8,35.29,28.4,56.7,39.0,42.24,D,5462755.02,4633.38,1179,1906,1.62
P00344,食品基础款,2025-01-19,75.55,39.87,98.54,19.56,44.0,55.5,C,18978880.77,4420.89,4293,108834,25.35
P00345,男装基础款,2025-01-29,4.67,18.53,0.59,24.34,58.58,21.34,D,33422520.0,7036.32,4750,23400,4.93
P00346,女装特惠款,2025-01-18,64.06,17.58,16.06,1.5,66.43,33.13,D,3229788.3,3428.65,942,2909,3.09
P00347,图书升级版,2025-01-07,37.42,96.35,43.41,9.94,30.6,43.54,D,38153680.32,9028.32,4226,106561,25.22
P00348,家电特惠款,2025-01-01,83.67,98.96,73.79,81.52,84.0,84.39,B,2899459.35,4729.95,613,18250,29.77
P00349,女装基础款,2025-01-23,29.79,47.31,36.99,30.53,44.15,37.75,D,13144630.17,3701.67,3551,28224,7.95
P00350,图书升级版,2025-01-13,85.96,23.18,49.36,88.32,2.99,49.96,D,13675493.45,4122.85,3317,81215,24.48
P00351,男装限量款,2025-01-17,15.02,48.41,10.63,13.04,35.84,24.59,D,10852697.7,2574.78,4215,92617,21.97
P00352,家电基础款,2025-01-03,51.34,93.91,71.75,35.22,5.8,51.6,C,11904375.42,2838.43,4194,99588,23.75
P00353,图书基础款,2025-01-17,90.84,31.59,11.35,26.0,31.06,38.17,D,18307502.4,6934.66,2640,4377,1.66
P00354,玩具升级版,2025-01-17,0.5,74.48,51.98,1.6,58.16,37.34,D,15987765.6,7837.14,2040,31927,15.65
P00355,女装限量款,2025-01-07,49.09,33.52,2.53,21.56,8.45,23.03,D,1351064.4,1608.41,840,23109,27.51
P00356,玩具升级版,2025-01-01,48.18,26.44,29.02,91.38,80.57,55.12,C,4610590.55,1925.09,2395,69946,29.21
P00357,图书特惠款,2025-01-08,18.12,33.12,25.64,57.97,65.22,40.01,D,117218.64,507.44,231,5567,24.1
P00358,美妆基础款,2025-01-01,64.71,32.45,88.37,47.51,22.53,51.11,C,22217381.9,7647.98,2905,30977,10.66
P00359,玩具特惠款,2025-01-29,99.81,45.29,69.23,46.47,64.2,65.0,C,1818272.25,9519.75,191,5165,27.04
P00360,玩具基础款,2025-01-28,64.33,67.7,24.61,71.51,7.49,47.13,D,17752563.14,5247.58,3383,10953,3.24
P00361,家电基础款,2025-01-16,27.1,85.93,23.73,77.31,37.8,50.37,C,39866517.67,9974.11,3997,24193,6.05
P00362,玩具基础款,2025-01-25,24.87,3.23,92.03,65.05,89.88,55.01,C,15657899.19,7417.29,2111,39960,18.93
P00363,家电特惠款,2025-01-11,41.09,13.67,99.01,16.0,24.1,38.77,D,24738976.36,9813.16,2521,54936,21.79
P00364,男装基础款,2025-01-21,34.51,37.94,39.68,49.7,21.64,36.69,D,25401573.0,5404.59,4700,69408,14.77
P00365,美妆基础款,2025-01-23,39.68,6.14,73.83,19.08,57.68,39.28,D,26188655.4,6663.78,3930,30847,7.85
P00366,图书特惠款,2025-01-27,6.44,64.96,63.93,4.75,43.45,36.71,D,63825.65,107.27,595,11525,19.37
P00367,美妆特惠款,2025-01-22,89.57,10.96,59.9,46.82,89.37,59.32,C,24197835.76,9655.96,2506,3764,1.5
P00368,食品特惠款,2025-01-17,80.46,11.6,71.82,10.38,44.46,43.74,D,33704650.24,6929.41,4864,43364,8.92
P00369,美妆限量款,2025-01-21,18.23,83.17,49.64,79.36,12.96,48.67,D,2664251.34,2308.71,1154,33573,29.09
P00370,图书限量款,2025-01-29,53.08,36.05,52.39,61.1,7.64,42.05,D,16346863.08,9655.56,1693,50289,29.7
P00371,食品特惠款,2025-01-12,68.39,95.21,35.5,37.62,66.68,60.68,C,17037438.28,3662.39,4652,124268,26.71
P00372,图书限量款,2025-01-01,13.36,18.02,17.21,27.57,6.46,16.52,D,14281851.36,7641.44,1869,5083,2.72
P00373,美妆限量款,2025-01-24,25.89,30.85,17.43,15.33,93.08,36.52,D,18452850.9,4121.7,4477,31243,6.98
P00374,食品基础款,2025-01-28,28.88,90.0,2.6,80.54,21.0,44.6,D,8408535.79,9353.21,899,8730,9.71
P00375,家居特惠款,2025-01-21,81.38,78.58,98.42,72.9,49.45,76.15,B,2574470.3,8198.95,314,7055,22.47
P00376,美妆限量款,2025-01-13,71.42,85.31,22.33,60.48,54.28,58.76,C,11398377.41,2532.41,4501,130591,29.01
P00377,食品升级版,2025-01-23,0.5,26.22,22.96,27.18,73.43,30.06,D,17716688.64,4394.02,4032,114452,28.39
P00378,家居基础款,2025-01-25,52.13,23.67,91.84,74.23,83.34,65.04,C,886386.93,6198.51,143,2827,19.77
P00379,男装基础款,2025-01-26,2.04,59.04,92.1,61.55,80.76,59.1,C,7737189.25,1740.65,4445,20700,4.66
P00380,玩具限量款,2025-01-02,14.73,79.51,32.77,9.95,34.03,34.2,D,17356638.41,9035.21,1921,27331,14.23
P00381,玩具基础款,2025-01-22,34.35,74.39,87.53,28.08,10.77,47.02,D,11248883.85,5129.45,2193,41448,18.9
P00382,家居升级版,2025-01-05,36.29,5.97,12.42,54.55,49.85,31.82,D,3347039.85,1132.67,2955,59328,20.08
P00383,家电升级版,2025-01-09,67.27,15.74,38.91,96.7,2.01,44.13,D,3948033.5,9629.35,410,12003,29.28
P00384,男装特惠款,2025-01-04,32.86,47.24,91.41,21.59,24.42,43.5,D,4922282.88,1667.44,2952,29318,9.93
P00385,图书限量款,2025-01-11,91.13,14.34,70.63,27.25,57.11,52.09,C,4908459.2,8718.4,563,5883,10.45
P00386,男装限量款,2025-01-16,58.42,43.96,41.87,2.73,22.16,33.83,D,38120801.42,7861.58,4849,127251,26.24
P00387,玩具升级版,2025-01-17,32.91,13.19,84.32,71.69,33.24,47.07,D,31004801.9,6897.62,4495,99222,22.07
P00388,图书升级版,2025-01-14,31.47,38.83,83.85,21.62,88.14,52.78,C,16124551.56,6308.51,2556,54237,21.22
P00389,美妆升级版,2025-01-04,90.46,17.28,38.67,37.36,35.23,43.8,D,27061334.08,8754.88,3091,12113,3.92
P00390,玩具升级版,2025-01-01,81.65,27.74,57.04,22.16,4.79,38.68,D,28066774.4,8609.44,3260,57174,17.54
P00391,图书限量款,2025-01-06,58.17,17.68,71.35,67.25,5.1,43.91,D,31890536.64,8266.08,3858,40323,10.45
P00392,女装特惠款,2025-01-23,20.52,82.53,76.28,49.17,56.1,56.92,C,20047888.0,9421.0,2128,54330,25.53
P00393,美妆特惠款,2025-01-24,80.59,41.53,58.06,65.19,94.33,67.94,C,1509160.38,487.77,3094,52496,16.97
P00394,家电基础款,2025-01-17,2.77,24.64,90.56,92.53,62.61,54.62,C,4100800.9,1280.3,3203,94789,29.59
P00395,家居特惠款,2025-01-24,28.93,32.55,68.54,14.72,2.52,29.45,D,11163515.67,5793.21,1927,32901,17.07
P00396,美妆基础款,2025-01-11,42.76,33.16,96.43,15.62,78.51,53.3,C,25066332.48,5024.32,4989,41663,8.35
P00397,玩具限量款,2025-01-14,96.76,90.57,78.18,5.54,15.2,57.25,C,28907128.05,9684.13,2985,53497,17.92
P00398,美妆限量款,2025-01-22,66.69,32.66,33.57,73.73,90.68,59.47,C,46876526.31,9545.21,4911,74611,15.19
P00399,家居升级版,2025-01-25,49.29,39.84,76.79,13.16,20.33,39.88,D,3073833.75,7232.55,425,4718,11.1
P00400,男装限量款,2025-01-01,27.98,38.0,98.15,14.83,26.42,41.08,D,14098556.68,4444.69,3172,78124,24.63
P00401,玩具升级版,2025-01-29,89.46,89.54,19.11,61.57,7.85,53.51,C,3001621.35,2380.35,1261,11694,9.27
P00402,家居基础款,2025-01-06,41.34,49.57,55.79,13.99,10.2,34.18,D,5122331.38,1147.99,4462,96524,21.63
P00403,图书升级版,2025-01-06,1.99,36.32,14.84,6.11,6.58,13.17,D,2968922.08,1535.12,1934,52840,27.32
P00404,男装基础款,2025-01-08,95.2,6.02,66.5,63.07,32.29,52.62,C,27159973.1,6181.15,4394,80010,18.21
P00405,美妆限量款,2025-01-26,3.64,43.25,51.24,66.36,70.42,46.98,D,10529356.53,3134.67,3359,24435,7.27
P00406,食品基础款,2025-01-21,27.38,47.73,43.67,3.99,69.21,38.4,D,40705722.73,8812.67,4619,14321,3.1
P00407,家居升级版,2025-01-12,63.47,16.86,69.15,96.44,95.14,68.21,C,18207234.32,3822.64,4763,142194,29.85
P00408,图书基础款,2025-01-15,1.5,37.51,12.57,96.66,24.35,34.52,D,14451749.07,3934.59,3673,98074,26.7
P00409,家电升级版,2025-01-25,24.44,59.19,65.06,54.85,36.76,48.06,D,20229187.33,5094.23,3971,22776,5.74
P00410,食品限量款,2025-01-09,57.97,63.55,7.62,87.97,70.26,57.47,C,5965727.74,8864.38,673,7598,11.29
P00411,家电升级版,2025-01-01,90.01,20.67,47.08,50.39,56.63,52.96,C,473263.98,151.59,3122,30440,9.75
P00412,食品升级版,2025-01-16,75.97,93.49,71.06,31.94,89.97,72.49,B,22736820.75,6186.89,3675,99466,27.07
P00413,男装基础款,2025-01-14,81.69,42.25,27.15,16.59,2.57,34.05,D,10594995.0,7063.33,1500,14941,9.96
P00414,食品基础款,2025-01-06,42.02,89.94,80.04,74.13,63.11,69.85,C,12854236.2,4091.1,3142,58941,18.76
P00415,家居特惠款,2025-01-28,77.01,1.08,12.46,17.5,2.18,22.05,D,13723114.04,3406.93,4028,65017,16.14
P00416,美妆基础款,2025-01-25,57.46,93.13,75.14,50.56,49.31,65.12,C,13838602.8,3976.61,3480,15785,4.54
P00417,食品基础款,2025-01-07,90.17,68.38,25.5,41.12,1.51,45.34,D,33029432.8,8357.65,3952,27161,6.87
P00418,家居限量款,2025-01-27,98.46,4.2,47.84,70.28,37.71,51.7,C,4375741.28,9967.52,439,6187,14.09
P00419,图书限量款,2025-01-25,39.35,58.98,86.65,99.11,59.17,68.65,C,16829774.12,6146.74,2738,4577,1.67
P00420,家居特惠款,2025-01-01,77.18,89.17,81.27,30.49,20.01,59.62,C,25240278.64,5267.17,4792,69860,14.58
P00421,美妆特惠款,2025-01-13,62.76,32.05,81.11,44.67,15.7,47.26,D,25820046.45,7695.99,3355,7238,2.16
P00422,男装限量款,2025-01-24,6.0,8.69,4.64,70.01,12.59,20.39,D,1017373.98,7886.62,129,738,5.72
P00423,女装基础款,2025-01-18,93.74,82.25,93.04,99.26,48.74,83.41,B,22745899.6,9322.09,2440,54692,22.41
